level,topic,title,dialogue_line
easy,travel,Hotel Hell,Housekeeping didn't give us fresh towels.
easy,travel,Hotel Hell,Room service brought us a cold dinner.
easy,travel,Hotel Hell,Our nonsmoking room stunk of cigarette smoke.
easy,travel,Hotel Hell,Our room was right next to the elevator and the ice machine.
easy,travel,Hotel Hell,They added phony charges to our bill.
easy,travel,Hotel Hell,How did we end up in that terrible hotel?
easy,travel,Hotel Hell,The travel agent gave us a 50-percent discount!
easy,travel,A Long Day,I have to hang up. I'm so sleepy.
easy,travel,A Long Day,It's not even 10 o'clock.
easy,travel,A Long Day,I'm falling asleep on the phone.
easy,travel,A Long Day,You got up real early.
easy,travel,A Long Day,I had to take my friend to the airport.
easy,travel,A Long Day,Why didn't you take a nap when you got home?
easy,travel,A Long Day,I didn't get home until 30 minutes ago.
easy,travel,A Long Day,Why is that?
easy,travel,A Long Day,There was a bomb threat at the airport.
easy,travel,A Long Day,Only a threat?
easy,travel,A Long Day,"Yes, but I was stuck there all day while they looked for the bomb."
easy,travel,A Long Day,Someday the bomb is going to be for real.
easy,travel,A Free Trip,"My dad went to Washington, D.C."
easy,travel,A Free Trip,Why did he do that?
easy,travel,A Free Trip,"He was invited, along with about 90 other veterans."
easy,travel,A Free Trip,Who invited them?
easy,travel,A Free Trip,Some private organization.
easy,travel,A Free Trip,Why did they invite him?
easy,travel,A Free Trip,To thank him and all the other soldiers who served in World War II.
easy,travel,A Free Trip,That's very nice.
easy,travel,A Free Trip,My dad got to see the beautiful new World War II Monument.
easy,travel,A Free Trip,That trip must have cost a lot of money.
easy,travel,A Free Trip,He said all the money came from private donations.
easy,travel,Serving Your Country,"That was a great trip to Washington, D.C."
easy,travel,Serving Your Country,"Tell me about it, Dad."
easy,travel,Serving Your Country,About 90 of us World War II veterans got on the plane at 8 a.m.
easy,travel,Serving Your Country,How long was the flight?
easy,travel,Serving Your Country,It only took about two hours.
easy,travel,Serving Your Country,Did you take pictures at the World War II Monument?
easy,travel,Serving Your Country,"Oh, yes. We all took lots of pictures."
easy,travel,Serving Your Country,Then you flew back home that evening?
easy,travel,Serving Your Country,"Yes. When we landed, TV reporters and the Army band were there."
easy,travel,Serving Your Country,That must have made you feel really special.
easy,travel,Serving Your Country,"Oh, it did. There were about 300 people there to honor us."
easy,travel,Serving Your Country,"Well, you all deserve it. You helped save our country."
easy,jobs,I Need a Job,I need a job.
easy,jobs,I Need a Job,I thought you had a job.
easy,jobs,I Need a Job,I did.
easy,jobs,I Need a Job,What happened?
easy,jobs,I Need a Job,I got laid off.
easy,jobs,I Need a Job,That's terrible! When did it happen?
easy,jobs,I Need a Job,I got laid off last week.
easy,jobs,I Need a Job,Just you?
easy,jobs,I Need a Job,"No, ten of my coworkers got laid off, too."
easy,jobs,I Need a Job,What are you going to do?
easy,jobs,I Need a Job,I'm looking in the newspaper for a job.
easy,jobs,I Need a Job,Good luck!
easy,jobs,Before Going to an Interview,"Before you go to that interview, check yourself."
easy,jobs,Before Going to an Interview,What's to check?
easy,jobs,Before Going to an Interview,Are your nails clean?
easy,jobs,Before Going to an Interview,"Yes, they are."
easy,jobs,Before Going to an Interview,Did you double-check your nose and teeth?
easy,jobs,Before Going to an Interview,"They are clean, too."
easy,jobs,Before Going to an Interview,Did you shine your shoes?
easy,jobs,Before Going to an Interview,My shoes are shined.
easy,jobs,Before Going to an Interview,Do your socks match?
easy,jobs,Before Going to an Interview,Of course they match.
easy,jobs,Before Going to an Interview,"No, they don't. One is black and one is dark blue."
easy,jobs,Before Going to an Interview,Yikes! Thank you.
easy,jobs,Work Is Hard,Life is hard.
easy,jobs,Work Is Hard,It sure is.
easy,jobs,Work Is Hard,I thought school was hard.
easy,jobs,Work Is Hard,"Me, too. I couldn't wait to graduate."
easy,jobs,Work Is Hard,"But now work is hard, too."
easy,jobs,Work Is Hard,I agree. Work is just as hard as school.
easy,jobs,Work Is Hard,Sometimes I wish I was back in school.
easy,jobs,Work Is Hard,"Me, too. School was fun."
easy,jobs,Work Is Hard,And it was only 12 years.
easy,jobs,Work Is Hard,It went by pretty fast.
easy,jobs,Work Is Hard,But work goes on forever!
easy,jobs,Work Is Hard,We have to work for 30 years!
easy,jobs,Peas in a Pod,I'm sleepy.
easy,jobs,Peas in a Pod,So am I.
easy,jobs,Peas in a Pod,I had a long day.
easy,jobs,Peas in a Pod,So did I.
easy,jobs,Peas in a Pod,I didn't even have lunch.
easy,jobs,Peas in a Pod,Neither did I.
easy,jobs,Peas in a Pod,I was busy the whole day.
easy,jobs,Peas in a Pod,So was I.
easy,jobs,Peas in a Pod,I had to bring work home with me.
easy,jobs,Peas in a Pod,I did too.
easy,jobs,Peas in a Pod,Your day was just like mine.
easy,jobs,Peas in a Pod,Of course it was. We work together!
easy,jobs,I Am a Babysitter,I don't like my job.
easy,jobs,I Am a Babysitter,What do you do?
easy,jobs,I Am a Babysitter,I'm a babysitter.
easy,jobs,I Am a Babysitter,Is that a lot of work?
easy,jobs,I Am a Babysitter,Babies cry all the time.
easy,jobs,I Am a Babysitter,You have to change their diapers.
easy,jobs,I Am a Babysitter,I have to feed them.
easy,jobs,I Am a Babysitter,Are you looking for another job?
easy,jobs,I Am a Babysitter,"No, I'm looking for another family."
easy,jobs,I Am a Babysitter,Another family?
easy,jobs,I Am a Babysitter,A family with only one baby.
easy,jobs,I Am a Babysitter,That's a good idea.
easy,jobs,Hire Me,I need a job.
easy,jobs,Hire Me,What was your last job?
easy,jobs,Hire Me,I was a painter.
easy,jobs,Hire Me,What happened?
easy,jobs,Hire Me,I got laid off because there was no work.
easy,jobs,Hire Me,What else can you do?
easy,jobs,Hire Me,I'm a handyman.
easy,jobs,Hire Me,Can you fix a dripping faucet in a kitchen sink?
easy,jobs,Hire Me,Of course.
easy,jobs,Hire Me,Then I have a job for you in my kitchen.
easy,jobs,Hire Me,It will cost you only $20 plus parts.
easy,jobs,Hire Me,Okay. That sounds like a fair price.
easy,jobs,What If?,What would you do if you lost your job?
easy,jobs,What If?,I have no idea. I've been here for 20 years.
easy,jobs,What If?,Do you have any other skills?
easy,jobs,What If?,"Well, I know how to flip hamburgers."
easy,jobs,What If?,No one would hire you to flip hamburgers.
easy,jobs,What If?,Have you heard something that you're not telling me?
easy,jobs,What If?,What do you mean?
easy,jobs,What If?,Are there going to be layoffs at this place?
easy,jobs,What If?,I certainly hope not!
easy,jobs,What If?,"If you got laid off, you'd be flipping hamburgers, too."
easy,jobs,What If?,"Oh great, we could both work at Burger King."
easy,jobs,What If?,"Maybe we'd get laid off there, too."
easy,jobs,Become a Teacher,Do your students ever talk about their jobs?
easy,jobs,Become a Teacher,"Yes, and they ask me what jobs are the best."
easy,jobs,Become a Teacher,I tell my students to become a teacher.
easy,jobs,Become a Teacher,Teaching is a great job.
easy,jobs,Become a Teacher,It's the best job I've ever had.
easy,jobs,Become a Teacher,What makes it so good?
easy,jobs,Become a Teacher,"For me, it's the students."
easy,jobs,Become a Teacher,What do you mean?
easy,jobs,Become a Teacher,I mean I have wonderful students.
easy,jobs,Become a Teacher,That must be nice.
easy,jobs,Become a Teacher,Teaching is the best part of my whole day.
easy,jobs,Become a Teacher,You're a lucky man to have a job you love.
easy,jobs,Over and Over,"Boy, I'm glad that job is finished."
easy,jobs,Over and Over,How long did it take?
easy,jobs,Over and Over,"Four hours, without a break."
easy,jobs,Over and Over,It's always nice to finish a job.
easy,jobs,Over and Over,"Well, it's good and bad."
easy,jobs,Over and Over,What's bad about it?
easy,jobs,Over and Over,"When you finish, all you do is start another job!"
easy,jobs,Over and Over,"Yes, that's right. It does get boring."
easy,jobs,Over and Over,"Especially if it's the same work, over and over."
easy,jobs,Over and Over,But that's what most people do.
easy,jobs,Over and Over,"Yes, I guess most of us are stuck in a routine."
easy,jobs,Over and Over,I wonder if there is any job that you don't repeat over and over.
easy,jobs,A Bad Boss,I think I have the worst boss in the world.
easy,jobs,A Bad Boss,What makes him so bad?
easy,jobs,A Bad Boss,He's rude and he yells a lot.
easy,jobs,A Bad Boss,That's hard to take.
easy,jobs,A Bad Boss,I've never heard him say please or thank you.
easy,jobs,A Bad Boss,He sounds like a real jerk.
easy,jobs,A Bad Boss,No one at work likes him.
easy,jobs,A Bad Boss,Can't you report him to his supervisor?
easy,jobs,A Bad Boss,"Of course not. If I do that, I'll lose my job."
easy,jobs,A Bad Boss,"Yes, they don't like troublemakers or complainers."
easy,jobs,A Bad Boss,"I can't quit, because I'm making a good salary."
easy,jobs,A Bad Boss,You shouldn't choose money over happiness.
easy,jobs,Light My Fire,What are we going to do?
easy,jobs,Light My Fire,About what?
easy,jobs,Light My Fire,About finding a job for me.
easy,jobs,Light My Fire,You don't need a job. I make enough money for both of us.
easy,jobs,Light My Fire,That doesn't matter. I don't want to sit around.
easy,jobs,Light My Fire,"Okay, what kind of job do you want?"
easy,jobs,Light My Fire,I'm not sure.
easy,jobs,Light My Fire,"Well, you should do something that you enjoy."
easy,jobs,Light My Fire,I enjoy selling. I was born to sell.
easy,jobs,Light My Fire,"Okay, what do you want to sell?"
easy,jobs,Light My Fire,Cigarette lighters. I'll make a fortune.
easy,jobs,Light My Fire,But you hate cigarettes and you hate smoking!
easy,jobs,Still Working,A new hotel is looking for workers.
easy,jobs,Still Working,"Yes, I saw it on the TV news."
easy,jobs,Still Working,They need 300 new workers.
easy,jobs,Still Working,"And 4,000 people showed up."
easy,jobs,Still Working,So many people are out of work.
easy,jobs,Still Working,"I still have my job, thank goodness."
easy,jobs,Still Working,"So do I, but I'm worried."
easy,jobs,Still Working,Me too. There are no guarantees.
easy,jobs,Still Working,"If you lose your job, you can move in with me."
easy,jobs,Still Working,"Oh, thank you. That's very nice of you."
easy,jobs,Still Working,You would do the same for me.
easy,jobs,Still Working,Of course. What are friends for?
easy,jobs,All His Eggs in One Basket,I think I did something real stupid.
easy,jobs,All His Eggs in One Basket,What did you do?
easy,jobs,All His Eggs in One Basket,I bought some stock.
easy,jobs,All His Eggs in One Basket,Everybody buys stock.
easy,jobs,All His Eggs in One Basket,I bought it on a hunch.
easy,jobs,All His Eggs in One Basket,You didn't read about the company first?
easy,jobs,All His Eggs in One Basket,I didn't have to. It's been in business for 60 years.
easy,jobs,All His Eggs in One Basket,So what's the problem?
easy,jobs,All His Eggs in One Basket,I used all my savings on this one company.
easy,jobs,All His Eggs in One Basket,You put all your eggs into one basket.
easy,jobs,All His Eggs in One Basket,"If the company goes out of business, I'll have nothing."
easy,jobs,All His Eggs in One Basket,"Oh, you'll have somethingyou'll have a lesson you'll never forget!"
easy,jobs,His Parents Are Disappointed,I was going to be a doctor.
easy,jobs,His Parents Are Disappointed,What happened to your plans?
easy,jobs,His Parents Are Disappointed,I got a D in college chemistry.
easy,jobs,His Parents Are Disappointed,"Well, a D is better than an F."
easy,jobs,His Parents Are Disappointed,A tutor helped me get the D!
easy,jobs,His Parents Are Disappointed,"So, you didn't become a doctor."
easy,jobs,His Parents Are Disappointed,And now I'm glad that I didn't.
easy,jobs,His Parents Are Disappointed,Why's that?
easy,jobs,His Parents Are Disappointed,A hospital is the most dangerous place in the world.
easy,jobs,His Parents Are Disappointed,"Oh, yes, because of all the killer germs."
easy,jobs,His Parents Are Disappointed,"If you're a smart doctor, you stay away from hospitals."
easy,jobs,His Parents Are Disappointed,"Yes, the smart doctors are those TV news doctorsno hospitals, no patients."
easy,jobs,Nice Doggy,I want to be a mail carrier when I grow up.
easy,jobs,Nice Doggy,Why?
easy,jobs,Nice Doggy,Because you get to meet a lot of people.
easy,jobs,Nice Doggy,You sure do.
easy,jobs,Nice Doggy,And you get a lot of exercise every day.
easy,jobs,Nice Doggy,That's the truth.
easy,jobs,Nice Doggy,And you get to play with a lot of dogs.
easy,jobs,Nice Doggy,"Well, you're supposed to be working."
easy,jobs,Nice Doggy,"Yes, but I will always pet the friendly dogs."
easy,jobs,Nice Doggy,What about the unfriendly dogs?
easy,jobs,Nice Doggy,"I think if you are friendly to dogs, they are friendly to you."
easy,jobs,Nice Doggy,Dogs are like peoplenot all of them are friendly.
easy,jobs,"Knock, Knock!",I want to move to New York.
easy,jobs,"Knock, Knock!",To the state or the city?
