topic,title,dialogue_line
transportation,A Slow Walker,"No, the white WALK sign was blinking."
transportation,A Slow Walker,You should fight that ticket. I'll be your witness.
transportation,Hit and Run,They were in a crosswalk near school at 3 a.m.
transportation,Hit and Run,Who?
transportation,Hit and Run,Two students from USC.
transportation,Hit and Run,What happened?
transportation,Hit and Run,"A speeding car ran a red light, killing the girl."
transportation,Hit and Run,What happened to the other student?
transportation,Hit and Run,He landed on the hood of the car.
transportation,Hit and Run,Did he get off the hood?
transportation,Hit and Run,"No, the car stopped and the passenger pushed the injured student off the hood."
transportation,Hit and Run,I'll bet the car continued on its way.
transportation,Hit and Run,Of course it did. Why stop after you've run over two people?
transportation,Hit and Run,I hope they find them and put them in jail for life.
transportation,Beware the Carts,What happened to your car?
transportation,Beware the Carts,I got a dent in the parking lot.
transportation,Beware the Carts,How did you get it?
transportation,Beware the Carts,I don't know. Maybe it was from a shopping cart.
transportation,Beware the Carts,Those shopping carts are dangerous.
transportation,Beware the Carts,Especially the metal ones.
transportation,Beware the Carts,I don't park at a store that uses metal shopping carts.
transportation,Beware the Carts,"That's a good idea, but there was a good sale at this store."
transportation,Beware the Carts,Did you save any money on the sale?
transportation,Beware the Carts,"Yes, I did. I saved about $50."
transportation,Beware the Carts,That's great.
transportation,Beware the Carts,"Yes, except this dent will cost about $150."
entertainment,A Great Movie,"Did you see ""Titanic""?"
entertainment,A Great Movie,Yes. It is a great movie.
entertainment,A Great Movie,I saw it twelve times.
entertainment,A Great Movie,I saw it eight times.
entertainment,A Great Movie,I have the DVD.
entertainment,A Great Movie,So do I.
entertainment,A Great Movie,Let's go to your home.
entertainment,A Great Movie,We can watch my DVD.
entertainment,A Great Movie,And then we can go to my home.
entertainment,A Great Movie,And watch your DVD.
entertainment,A Great Movie,I always cry at the end.
entertainment,A Great Movie,Me too. It's so sad.
entertainment,A Card Game,Let's play cards.
entertainment,A Card Game,I don't know any card games.
entertainment,A Card Game,I'll teach you one.
entertainment,A Card Game,Okay. What will you teach me?
entertainment,A Card Game,It's called poker.
entertainment,A Card Game,Is it easy to learn?
entertainment,A Card Game,"Yes, it will only take about 30 minutes."
entertainment,A Card Game,Okay. Teach me how to play.
entertainment,A Card Game,We each get five cards.
entertainment,A Card Game,"Oh, look. I have four tens."
entertainment,A Card Game,"That's great, but you're not supposed to tell me."
entertainment,A Card Game,"Oh. Sorry. Okay, I don't have four tens."
entertainment,I Have Four Aces,I'm a good card player.
entertainment,I Have Four Aces,Why is that?
entertainment,I Have Four Aces,Because I watch the other players.
entertainment,I Have Four Aces,What do you mean?
entertainment,I Have Four Aces,People will tell you if they have a good hand.
entertainment,I Have Four Aces,How do they do that?
entertainment,I Have Four Aces,"For example, a friend of mine licks his lips."
entertainment,I Have Four Aces,"When he licks his lips, you know he has a good hand?"
entertainment,I Have Four Aces,"I know he has a good hand, so I don't bet."
entertainment,I Have Four Aces,He never wins your money?
entertainment,I Have Four Aces,"Nope, and it drives him crazy."
entertainment,I Have Four Aces,He knows you can't read his mind. Maybe he thinks you're cheating.
entertainment,Too Much Volume,"Turn the radio down, please."
entertainment,Too Much Volume,But I'm listening to it.
entertainment,Too Much Volume,"Well, listen to it more quietly."
entertainment,Too Much Volume,I can't wait till I grow up.
entertainment,Too Much Volume,What will you do?
entertainment,Too Much Volume,I will play the radio as loud as I want.
entertainment,Too Much Volume,That's okay with me.
entertainment,Too Much Volume,I will have a radio in every room of my house.
entertainment,Too Much Volume,Remind me to never visit you.
entertainment,Too Much Volume,All the radios will be on extra loud.
entertainment,Too Much Volume,Your neighbors will hate you.
entertainment,Too Much Volume,"If they don't like it, they can move."
entertainment,Don't Waste Your Money,I hope I win the lotto.
entertainment,Don't Waste Your Money,Your chances are very small.
entertainment,Don't Waste Your Money,But you can't win if you don't play.
entertainment,Don't Waste Your Money,Ha! You can't win if you do play.
entertainment,Don't Waste Your Money,Someone has to win.
entertainment,Don't Waste Your Money,That's what everyone says.
entertainment,Don't Waste Your Money,It might as well be me.
entertainment,Don't Waste Your Money,That's what everyone says.
entertainment,Don't Waste Your Money,You're trying to tell me something.
entertainment,Don't Waste Your Money,That didn't take long.
entertainment,Don't Waste Your Money,You think I should quit playing.
entertainment,Don't Waste Your Money,Save your money for school.
entertainment,Rained Out,What's on TV?
entertainment,Rained Out,Nothing much.
entertainment,Rained Out,What about the baseball game?
entertainment,Rained Out,It got rained out.
entertainment,Rained Out,Rained out?
entertainment,Rained Out,"Yes, rained out."
entertainment,Rained Out,How could that be?
entertainment,Rained Out,"Well, you can't play baseball in a rainstorm."
entertainment,Rained Out,I thought they were playing under a dome.
entertainment,Rained Out,The dome doesn't close.
entertainment,Rained Out,Why doesn't it close?
entertainment,Rained Out,Who knows? They said they'll fix it before next season.
entertainment,A Sip of Coffee,Can I try your coffee?
entertainment,A Sip of Coffee,Sure. Here you go.
entertainment,A Sip of Coffee,"Hmm, that's not bad."
entertainment,A Sip of Coffee,There's nothing in it.
entertainment,A Sip of Coffee,What do you mean?
entertainment,A Sip of Coffee,"I mean, it's just coffee."
entertainment,A Sip of Coffee,I figured that.
entertainment,A Sip of Coffee,It's not too bitter for you?
entertainment,A Sip of Coffee,"It's a little bitter, but it's okay."
entertainment,A Sip of Coffee,There's no sugar or cream in it.
entertainment,A Sip of Coffee,"No, it's a taste you have to get used to."
entertainment,A Sip of Coffee,Sort of like beer.
entertainment,A Chilly Day,Let's take a walk.
entertainment,A Chilly Day,What's the weather like?
entertainment,A Chilly Day,Let me step outside and see.
entertainment,A Chilly Day,"It's a little chilly, right?"
entertainment,A Chilly Day,"Yes, it is."
entertainment,A Chilly Day,I'll put on my cap.
entertainment,A Chilly Day,"Wear a jacket, too."
entertainment,A Chilly Day,I wonder if I should bring my gloves.
entertainment,A Chilly Day,"Maybe you should, just in case it gets colder."
entertainment,A Chilly Day,I'll put a glove in each pocket.
entertainment,A Chilly Day,We'll get warmer as we walk.
entertainment,A Chilly Day,"Yes, but it gets colder as the sun goes down."
entertainment,A Crazy Driver,Look at the car chase on TV!
entertainment,A Crazy Driver,That driver is crazy.
entertainment,A Crazy Driver,I can't believe he hasn't crashed.
entertainment,A Crazy Driver,How fast is he going?
entertainment,A Crazy Driver,They say he's going 80 miles per hour.
entertainment,A Crazy Driver,He's going to kill someone.
entertainment,A Crazy Driver,Look! He just hit that car.
entertainment,A Crazy Driver,"Oh, my goodness. No one is safe on the streets."
entertainment,A Crazy Driver,Now he's slowing down.
entertainment,A Crazy Driver,Maybe he ran out of gas.
entertainment,A Crazy Driver,Look! He just got out of the car and started running.
entertainment,A Crazy Driver,I hope the police catch him.
entertainment,It Isn't News,TV news is so stupid.
entertainment,It Isn't News,They shouldn't even call it news.
entertainment,It Isn't News,Last night they told us about a cat in a sofa.
entertainment,It Isn't News,Yesterday they told us about a dog in a pipe.
entertainment,It Isn't News,Last week they told us about a bear in a back yard.
entertainment,It Isn't News,Last month they told us about a mouse in a restaurant.
entertainment,It Isn't News,The weatherman tells us the temperature in every town.
entertainment,It Isn't News,The sports guy shows us players fighting.
entertainment,It Isn't News,"They always tell us ""what's next."""
entertainment,It Isn't News,"They always make ""what's next"" sound exciting, but it never is."
entertainment,It Isn't News,It's more like news for kids.
entertainment,It Isn't News,They should have kid reporters.
entertainment,The Great Wall,I love my computer.
entertainment,The Great Wall,Computers are so cool.
entertainment,The Great Wall,I love to go online.
entertainment,The Great Wall,The Internet is amazing.
entertainment,The Great Wall,You can travel all over the world.
entertainment,The Great Wall,I know. I went to China yesterday.
entertainment,The Great Wall,What did you do?
entertainment,The Great Wall,I stood on the Great Wall and looked all around.
entertainment,The Great Wall,What was it like?
entertainment,The Great Wall,It was like the real thing.
entertainment,The Great Wall,It was like being there?
entertainment,The Great Wall,"Yes, I felt like I was actually there."
entertainment,The Beatles,The Beatles are the best.
entertainment,The Beatles,They are the best musical group ever.
entertainment,The Beatles,I love all their songs.
entertainment,The Beatles,I don't know which one I like the best.
entertainment,The Beatles,I like the ones I can sing along with.
entertainment,The Beatles,"So do I, like ""She Loves You."""
entertainment,The Beatles,"""She loves you, Yeah, yeah, yeah!..."""
entertainment,The Beatles,"""And you know you should be glad!"""
entertainment,The Beatles,What a great song.
entertainment,The Beatles,"How about ""Let It Be?"""
entertainment,The Beatles,"Oh, yes! ""Let it be, let it be"""
entertainment,The Beatles,"""There will be an answer, let it be!"""
entertainment,See a Movie,Let's go to a movie.
entertainment,See a Movie,I'd rather not.
entertainment,See a Movie,Why not?
entertainment,See a Movie,You know I don't like crowds.
entertainment,See a Movie,Let's go to an early movie.
entertainment,See a Movie,"Okay, that won't be very crowded."
entertainment,See a Movie,What would you like to see?
entertainment,See a Movie,"Oh, I don't care. You're the one who wants to go out."
entertainment,See a Movie,"Well, I want to see ""The Pursuit of Happyness."""
entertainment,See a Movie,What have you heard about it?
entertainment,See a Movie,It's based on a true story about a divorced man and his young son.
entertainment,See a Movie,"Well, I hope it has a happy ending."
